customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,contract_risk,payment_risk,avg_monthly_revenue,has_family
3774-VBNXY,0,0,1,1,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,1277.75,0,4yr+,1,0.2,0.7,19.657692307692308,1
6217-KDYWC,0,0,0,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.6,1170.55,0,4yr+,1,0.2,0.7,20.181896551724137,1
0390-DCFDQ,0,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.45,70.45,1,0-1yr,1,1.0,0.7,35.225,1
3146-MSEGF,0,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.05,6425.65,0,4yr+,8,0.2,0.3,88.02260273972603,1
4080-OGPJL,0,0,0,0,8,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,71.15,563.65,1,0-1yr,5,1.0,1.0,62.62777777777777,0
1095-WGNGG,0,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),101.05,5971.25,0,4yr+,5,0.2,0.3,96.31048387096774,1
2636-SJDOU,0,0,0,0,64,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),84.3,5289.05,0,4yr+,4,0.5,0.3,81.37,0
1131-QQZEB,0,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.95,1756.2,0,4yr+,2,0.2,0.3,24.391666666666666,1
5716-EZXZN,0,0,1,1,65,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),99.05,6416.7,0,4yr+,6,0.2,0.3,97.22272727272727,1
6837-BJYDQ,0,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,61.35,0,0-1yr,1,0.5,0.7,15.3375,0
2135-RXIHG,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.65,45.65,1,0-1yr,1,1.0,1.0,22.825,0
6440-DKQGE,0,0,0,1,30,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),64.5,1929.95,0,2-4yr,4,0.5,0.3,62.25645161290323,1
3466-BYAVD,0,0,1,1,15,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,69.5,1071.4,0,1-2yr,5,1.0,0.7,66.9625,1
3780-YVMFA,0,0,1,1,8,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,68.55,564.35,0,0-1yr,4,1.0,1.0,62.705555555555556,1
3874-EQOEP,0,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,95.0,655.5,1,0-1yr,4,1.0,0.7,81.9375,0
1679-JRFBR,0,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),108.15,7930.55,0,4yr+,7,0.5,0.3,111.69788732394366,1
9073-ZZIAY,0,0,1,1,62,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,86.1,5215.25,0,4yr+,7,0.2,1.0,82.78174603174604,1
3077-RSNTJ,0,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,113.5,0,0-1yr,1,1.0,0.7,16.214285714285715,1
6551-GNYDG,0,0,1,1,14,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),80.9,1152.8,0,1-2yr,2,1.0,0.3,76.85333333333332,1
9167-APMXZ,0,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,0,1-2yr,3,1.0,0.3,79.21521739130435,0
2749-CTKAJ,0,0,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,419.9,0,1-2yr,1,0.5,0.7,18.256521739130434,1
6371-NZYEG,0,0,1,1,16,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,0,Mailed check,64.25,1024.0,0,1-2yr,4,0.2,0.7,60.23529411764706,1
7554-NEWDD,0,0,0,0,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,251.6,0,0-1yr,2,0.2,0.3,22.87272727272727,0
8992-VONJD,0,0,0,1,13,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,56.0,764.55,0,1-2yr,3,1.0,1.0,54.61071428571428,1
0867-MKZVY,0,0,1,0,20,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,82.4,1592.35,1,1-2yr,3,1.0,1.0,75.82619047619048,1
4482-EWFMI,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,135.2,0,0-1yr,1,1.0,1.0,45.06666666666666,0
4648-YPBTM,0,0,0,0,53,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),73.9,3958.25,0,4yr+,6,0.2,0.3,73.30092592592592,0
2907-ILJBN,0,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,233.9,0,0-1yr,1,0.5,0.7,19.491666666666667,1
6345-FZOQH,0,0,1,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,1363.45,0,4yr+,1,0.2,0.7,19.477857142857143,1
3376-BMGFE,0,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.9,273.0,1,0-1yr,1,1.0,0.3,54.6,0
5997-OPVFA,0,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.05,6254.45,0,4yr+,8,0.2,0.3,85.67739726027396,1
3445-HXXGF,0,1,1,0,58,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,45.3,2651.2,1,4yr+,3,1.0,1.0,44.93559322033898,1
1159-WFSGR,0,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.4,321.4,0,1-2yr,1,1.0,1.0,18.905882352941177,1
7654-YWJUF,0,0,1,0,43,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Bank transfer (automatic),84.25,3539.25,0,2-4yr,4,0.5,0.3,80.4375,1
1875-QIVME,0,0,1,0,2,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.4,242.8,1,0-1yr,6,1.0,1.0,80.93333333333334,1
6727-IOTLZ,0,0,1,0,14,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.95,1181.75,0,1-2yr,6,0.2,0.7,78.78333333333333,1
0691-JVSYA,0,0,1,0,53,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),94.85,5000.2,1,4yr+,4,0.5,0.3,92.59629629629629,1
5918-VUKWP,0,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,654.55,0,2-4yr,1,0.5,0.3,19.834848484848482,0
1744-JHKYS,0,0,1,0,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,24.7,780.2,0,2-4yr,2,1.0,1.0,22.291428571428572,1
2656-FMOKZ,0,1,0,0,15,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.45,1145.7,1,1-2yr,2,1.0,0.7,71.60625,0
2070-FNEXE,0,1,0,0,7,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),76.45,503.6,1,0-1yr,2,1.0,0.3,62.95,0
5947-SGKCL,0,0,1,1,15,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,0,1-2yr,6,1.0,0.3,97.453125,1
3712-PKXZA,0,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,1252.0,0,4yr+,1,0.5,0.3,20.193548387096776,1
6317-YPKDH,0,0,0,0,1,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),29.95,29.95,1,0-1yr,1,1.0,0.3,14.975,0
6582-OIVSP,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.3,45.3,0,0-1yr,1,1.0,0.7,22.65,0
9367-WXLCH,0,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),84.5,662.65,1,0-1yr,3,1.0,0.3,73.62777777777778,0
5524-KHNJP,0,0,1,1,33,1,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),74.75,2453.3,0,2-4yr,5,0.5,0.3,72.15588235294118,1
1918-ZBFQJ,0,0,0,0,13,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.25,1111.65,1,1-2yr,3,1.0,1.0,79.40357142857144,0
1024-GUALD,0,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.8,24.8,1,0-1yr,0,1.0,1.0,12.4,1
4827-USJHP,0,0,0,0,20,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,51.8,1023.85,0,1-2yr,2,1.0,0.7,48.75476190476191,0
8167-GJLRN,0,0,0,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,30.4,82.15,0,0-1yr,1,1.0,1.0,20.5375,0
0956-SYCWG,0,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.65,244.8,0,1-2yr,1,0.5,1.0,17.485714285714288,0
8017-UVSZU,0,0,1,0,40,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),56.6,2379.1,0,2-4yr,3,1.0,0.3,58.02682926829268,1
7100-FQPRV,0,0,1,1,43,1,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,1,Credit card (automatic),71.9,3173.35,0,2-4yr,5,0.5,0.3,72.12159090909091,1
2472-OVKUP,0,0,1,0,6,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,91.0,531.0,1,0-1yr,4,1.0,1.0,75.85714285714286,1
2984-RGEYA,0,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1375.4,0,4yr+,1,0.2,0.3,19.64857142857143,1
9680-NIAUV,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),109.7,8129.3,0,4yr+,7,0.2,0.3,111.36027397260274,1
2146-EGVDT,0,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.3,1192.7,0,4yr+,1,0.2,0.3,19.878333333333334,1
2604-IJPDU,0,0,1,0,20,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,96.55,1901.65,0,1-2yr,5,1.0,1.0,90.5547619047619,1
9178-JHUVJ,0,0,1,1,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.1,587.4,0,1-2yr,2,0.2,0.3,23.496,1
6168-YBYNP,0,0,0,0,59,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.35,6519.75,0,4yr+,7,1.0,1.0,108.6625,0
7255-SSFBC,0,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),112.25,8041.65,0,4yr+,7,0.2,0.3,110.15958904109588,1
3645-DEYGF,0,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,20.75,0,0-1yr,1,1.0,0.7,10.375,1
9323-HGFWY,0,0,1,0,27,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Credit card (automatic),101.9,2681.15,0,2-4yr,5,0.5,0.3,95.75535714285715,1
8544-GOQSH,0,0,0,0,14,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),80.05,1112.3,0,1-2yr,3,1.0,0.3,74.15333333333334,0
3363-DTIVD,0,0,1,1,71,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Electronic check,105.55,7405.5,0,4yr+,6,0.2,1.0,102.85416666666667,1
7018-WBJNK,0,0,0,1,13,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),78.3,1033.95,0,1-2yr,2,1.0,0.3,73.85357142857143,1
9142-KZXOP,0,0,0,0,44,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),68.85,2958.95,0,2-4yr,1,1.0,0.3,65.75444444444445,0
7674-YTAFD,0,0,0,0,33,1,No,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),79.95,2684.85,0,2-4yr,3,0.5,0.3,78.96617647058824,0
6348-SNFUS,0,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),55.45,4179.2,0,4yr+,5,0.2,0.3,57.249315068493146,1
1285-OKIPP,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.9,79.9,1,0-1yr,2,1.0,1.0,39.95,0
7825-ECJRF,0,0,0,0,19,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.6,1934.45,1,1-2yr,6,1.0,1.0,96.7225,0
1347-KTTTA,0,0,1,0,64,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),102.45,6654.1,0,4yr+,6,0.5,0.3,102.37076923076924,1
7841-TZDMQ,0,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),46.0,84.5,1,0-1yr,1,1.0,0.3,28.166666666666668,0
4195-NZGTA,0,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.25,25.25,0,0-1yr,0,1.0,1.0,12.625,0
7157-SMCFK,0,0,0,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,1124.2,0,4yr+,1,0.2,0.7,18.13225806451613,1
4709-LKHYG,0,0,1,1,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.0,540.05,0,2-4yr,1,0.5,1.0,18.001666666666665,1
2504-DSHIH,0,1,1,0,23,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.8,1975.85,0,1-2yr,3,1.0,1.0,82.32708333333333,1
0699-NDKJM,0,0,1,0,57,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),58.75,3437.45,0,4yr+,5,1.0,0.3,59.266379310344824,1
9286-BHDQG,0,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),45.25,3139.8,0,4yr+,4,0.2,0.3,43.01095890410959,1
0230-WEQUW,0,0,1,0,66,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),56.6,3789.2,0,4yr+,5,0.2,0.3,56.55522388059701,1
2040-LDIWQ,0,0,1,1,65,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.2,5324.5,0,4yr+,7,0.2,0.3,80.67424242424242,1
6496-JDSSB,0,0,0,0,8,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.0,624.6,0,0-1yr,2,1.0,0.3,69.4,0
9408-SSNVZ,0,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,268.35,1,0-1yr,1,1.0,1.0,53.67,0
4443-EMBNA,0,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,1836.9,0,4yr+,2,0.2,0.3,25.512500000000003,1
6469-MRVET,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.2,20.2,0,0-1yr,1,0.5,1.0,10.1,1
0742-MOABM,0,0,1,0,4,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.05,179.35,1,0-1yr,2,1.0,0.7,35.87,1
5961-VUSRV,0,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.35,219.35,0,0-1yr,1,0.5,0.3,16.873076923076923,0
6778-JFCMK,0,0,0,0,24,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,1,Mailed check,50.6,1288.75,0,1-2yr,3,0.5,0.7,51.55,0
6341-JVQGF,0,0,1,1,31,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,81.15,2545.75,0,2-4yr,6,0.5,0.7,79.5546875,1
2232-DMLXU,0,0,1,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.2,55.2,1,0-1yr,2,1.0,0.7,27.6,1
4811-JBUVU,0,0,0,0,30,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),89.9,2723.15,0,2-4yr,4,1.0,0.3,87.84354838709677,0
0945-TSONX,0,0,1,1,47,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.3,4107.25,0,2-4yr,7,0.2,0.3,85.56770833333333,1
2651-ZCBXV,0,0,0,0,54,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.0,5760.65,0,4yr+,7,0.2,0.3,104.7390909090909,0
3316-UWXUY,0,0,0,0,50,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),93.5,4747.5,0,4yr+,5,1.0,0.3,93.08823529411765,0
8937-RDTHP,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,84.6,84.6,1,0-1yr,3,1.0,0.7,42.3,0
7083-MIOPC,0,0,0,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.25,1566.9,0,4yr+,1,0.2,0.3,21.464383561643835,0
1984-GPTEH,0,0,0,0,29,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,25.15,702.0,0,2-4yr,2,1.0,1.0,23.4,0
1251-KRREG,0,0,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,54.4,114.1,1,0-1yr,3,1.0,0.7,38.03333333333333,0
0621-JFHOL,0,0,0,0,10,0,No phone service,DSL,No,No,No,Yes,No,No,Two year,1,Mailed check,29.6,299.05,0,0-1yr,1,0.2,0.7,27.186363636363637,0
9903-LYSAB,0,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.15,1305.95,0,1-2yr,2,1.0,1.0,68.73421052631579,1
0094-OIFMO,0,1,0,0,11,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.0,1120.3,1,0-1yr,4,1.0,1.0,93.35833333333333,0
9227-UAQFT,0,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,284.35,0,1-2yr,1,0.2,0.7,16.726470588235294,0
7301-ABVAD,0,0,0,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.6,6350.5,0,4yr+,7,0.2,0.3,86.9931506849315,0
6614-FHDBO,0,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),109.2,7878.3,0,4yr+,7,0.2,0.3,107.92191780821918,0
7576-ASEJU,0,0,1,1,41,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,1,Credit card (automatic),74.7,3187.65,0,2-4yr,5,0.5,0.3,75.89642857142857,1
9058-HRZSV,0,1,1,0,65,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,94.4,6126.15,0,4yr+,5,1.0,1.0,92.82045454545454,1
4522-AKYLR,0,1,0,0,13,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,54.8,731.3,0,1-2yr,3,1.0,1.0,52.23571428571428,0
0221-WMXNQ,0,1,0,0,4,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.35,273.4,0,0-1yr,2,1.0,1.0,54.67999999999999,0
0303-UNCIP,0,0,0,0,41,1,Yes,DSL,No,No,Yes,No,No,Yes,One year,0,Mailed check,65.0,2531.8,0,2-4yr,4,0.5,0.7,60.280952380952385,0
9947-OTFQU,0,1,0,0,15,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.4,1074.3,1,1-2yr,2,1.0,1.0,67.14375,0
0322-YINQP,0,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,48.55,48.55,1,0-1yr,2,1.0,0.7,24.275,0
0959-WHOKV,0,0,0,0,42,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Electronic check,99.0,4298.45,0,2-4yr,6,0.5,1.0,99.96395348837208,0
4075-JFPGR,0,0,1,0,51,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Electronic check,93.5,4619.55,0,4yr+,5,0.5,1.0,88.8375,1
4629-NRXKX,0,0,1,1,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.4,147.15,1,0-1yr,1,1.0,1.0,49.050000000000004,1
9514-JDSKI,0,1,1,0,1,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,40.2,40.2,1,0-1yr,2,1.0,1.0,20.1,1
3282-ZISZV,0,0,0,1,32,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),83.7,2633.3,0,2-4yr,7,0.5,0.3,79.7969696969697,1
3675-YDUPJ,0,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.85,193.05,0,0-1yr,1,1.0,0.7,17.55,0
4111-BNXIF,0,0,1,1,67,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,59.55,4103.9,0,4yr+,5,0.2,1.0,60.35147058823529,1
7017-VFHAY,0,0,1,1,61,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.1,7008.15,0,4yr+,8,0.2,0.3,113.03467741935484,1
6655-LHBYW,0,0,0,0,50,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),114.35,5791.1,0,4yr+,8,0.5,0.3,113.55098039215687,0
4959-JOSRX,0,0,1,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.6,80.55,1,0-1yr,1,1.0,0.3,26.849999999999998,1
5046-NUHWD,0,1,1,0,29,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,45.0,1228.65,0,2-4yr,3,1.0,1.0,40.955000000000005,1
7273-TEFQD,0,1,0,0,3,0,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,41.15,132.2,1,0-1yr,2,1.0,1.0,33.05,0
3606-TWKGI,0,1,0,0,13,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.9,1364.3,1,1-2yr,6,1.0,1.0,97.45,0
7529-ZDFXI,0,1,1,0,57,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.85,4925.35,0,4yr+,4,1.0,1.0,84.9198275862069,1
7605-BDWDC,0,0,0,0,31,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),49.85,1520.1,0,2-4yr,4,0.2,0.3,47.503125,0
1950-KSVVJ,0,0,1,0,45,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Mailed check,113.3,5032.25,0,2-4yr,8,0.5,0.7,109.39673913043478,1
0123-CRBRT,0,0,1,1,61,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,88.1,5526.75,0,4yr+,8,0.2,0.7,89.14112903225806,1
6292-TOSSS,0,0,0,0,50,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.9,1195.25,0,4yr+,2,0.2,0.3,23.436274509803923,0
3197-ARFOY,0,1,0,0,19,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,105.0,2007.25,0,1-2yr,6,1.0,0.7,100.3625,0
6323-AYBRX,0,0,0,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,1099.6,1,4yr+,1,0.2,0.7,18.326666666666664,0
7014-ZZXAW,0,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.25,1732.95,0,4yr+,2,0.2,0.3,24.06875,1
4385-GZQXV,0,1,0,0,16,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.45,1511.2,1,1-2yr,4,1.0,1.0,88.89411764705882,0
7633-MVPUY,0,0,1,0,57,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Electronic check,59.75,3450.15,0,4yr+,4,0.2,1.0,59.48534482758621,1
6366-ZGQGL,0,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),24.8,24.8,1,0-1yr,0,1.0,0.3,12.4,0
4716-HHKQH,0,1,1,0,20,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,107.05,2172.05,0,1-2yr,6,1.0,1.0,103.43095238095239,1
5940-AHUHD,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.6,70.6,1,0-1yr,1,1.0,0.7,35.3,0
6432-TWQLB,0,0,1,0,5,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,85.4,401.1,1,0-1yr,4,1.0,1.0,66.85000000000001,1
